booking_id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
2339,31249,12,2,3,988,,,,5/19/2013 8:24,5/19/2013 0:00,1,0,5/18/2013 18:51,12.95365,77.62137,,,0
2340,23901,12,,2,150,585,,,5/18/2013 22:33,,1,0,5/18/2013 19:05,12.89724,77.61065,12.97677,77.5727,0
2341,31254,65,2,3,271,,,,5/19/2013 10:04,5/19/2013 0:00,1,0,5/18/2013 19:22,12.95641,77.64076,,,1
2342,27233,12,,2,1248,793,,,5/19/2013 12:28,,0,0,5/18/2013 19:37,12.978945,77.574849,13.02239,77.59492,0
2343,6484,12,,2,211,1090,,,5/19/2013 5:45,,1,0,5/18/2013 20:54,13.04967,77.60479,12.969724,77.593389,1
2344,31261,65,2,3,625,,,,5/19/2013 7:55,,0,0,5/18/2013 21:13,12.95431,77.6553,,,1
2345,29881,12,2,3,1299,,,,5/19/2013 10:04,,0,0,5/18/2013 21:22,12.979206,77.709612,,,1
2346,31262,24,,1,1243,,15,29,5/19/2013 7:55,5/20/2013 8:00,0,0,5/18/2013 21:26,12.98275,77.61582,,,0
2347,30825,28,,2,647,393,,,5/19/2013 3:21,,1,0,5/18/2013 21:56,13.01899,77.54744,13.19956,77.70688,0
2348,23411,12,1,3,832,,,,5/19/2013 10:33,,0,1,5/18/2013 21:59,12.88019,77.64558,,,1
2349,30919,24,,2,393,115,,,5/21/2013 8:24,,0,0,5/18/2013 22:12,13.19956,77.70688,12.99319,77.54472,0
2350,28370,12,,2,393,61,,,5/19/2013 20:38,,1,0,5/18/2013 22:44,13.19956,77.70688,12.96298,77.71229,0
2351,30786,12,,2,1010,393,,,5/19/2013 10:48,,0,1,5/18/2013 23:30,12.96691,77.74935,13.19956,77.70688,1
2352,4010,12,,2,58,393,,,5/19/2013 10:48,,0,1,5/19/2013 8:38,12.88963,77.60119,13.19956,77.70688,1
2353,31282,12,,2,413,793,,,5/19/2013 10:19,,1,0,5/19/2013 8:43,12.92171,77.59017,13.02239,77.59492,1
2354,12750,12,2,3,1173,,,,5/19/2013 11:16,5/19/2013 0:00,1,0,5/19/2013 9:26,12.959979,77.647998,,,1
2355,31287,28,,2,142,1032,,,5/19/2013 12:28,,1,0,5/19/2013 10:58,12.91281,77.60923,12.913301,77.685592,0
2356,2017,12,,2,1189,1159,,,5/19/2013 15:36,,1,0,5/19/2013 11:51,12.91873,77.61494,12.90163,77.582,0
2357,31294,85,1,3,417,,,,5/19/2013 12:28,,0,0,5/19/2013 12:07,12.96539,77.65863,,,0
2358,28204,12,,2,1017,452,,,5/19/2013 18:57,,0,0,5/19/2013 13:09,13.11084,77.60074,12.95278,77.59088,0
2359,31304,12,,2,142,585,,,5/19/2013 21:36,,0,0,5/19/2013 13:45,12.91281,77.60923,12.97677,77.5727,0
2360,31312,12,,2,448,585,,,5/19/2013 18:28,,1,0,5/19/2013 15:27,12.92732,77.63575,12.97677,77.5727,1
2361,25640,85,,2,168,34,,,5/20/2013 7:12,,1,0,5/19/2013 16:03,12.99313,77.59828,12.96467,77.67424,0
2362,31318,28,,2,393,353,,,5/20/2013 4:33,,0,0,5/19/2013 16:38,13.19956,77.70688,13.03241,77.59914,0
2363,18719,12,,2,393,1056,,,5/19/2013 20:09,,0,0,5/19/2013 16:41,13.19956,77.70688,12.919199,77.60931,0
2364,38844,12,,2,936,452,,,5/19/2013 20:24,,0,0,5/19/2013 16:53,12.97251,77.61954,12.95278,77.59088,0
2365,31329,28,2,3,1056,,,,5/19/2013 21:36,,0,0,5/19/2013 18:09,12.919199,77.60931,,,0
2366,31338,12,,2,1224,1264,,,5/19/2013 22:04,,0,0,5/19/2013 19:28,13.012419,77.555151,12.835737,77.679599,0
2367,31341,65,2,3,1034,,,,5/20/2013 10:04,5/20/2013 0:00,1,0,5/19/2013 19:39,13.047926,77.597766,,,0
2368,14089,28,,2,222,1045,,,5/19/2013 23:02,,1,0,5/19/2013 19:51,12.97216,77.59383,12.940238,77.589161,1
2369,31348,23,,2,824,393,,,5/20/2013 10:33,,1,0,5/19/2013 20:39,13.06557,77.58646,13.19956,77.70688,0
2370,33993,85,,2,1384,1323,,,5/21/2013 10:04,,1,0,5/19/2013 21:51,13.02853,77.54625,12.869805,77.653211,0
2371,31355,12,,2,471,393,,,5/20/2013 8:24,,0,0,5/19/2013 21:55,13.01854,77.63524,13.19956,77.70688,0
2372,31358,12,,2,142,393,,,5/20/2013 9:36,,0,0,5/19/2013 22:11,12.91281,77.60923,13.19956,77.70688,0
2373,26490,12,,2,1365,572,,,5/20/2013 15:36,,0,0,5/19/2013 22:15,12.845653,77.677925,12.91873,77.61494,0
2374,31364,23,,2,1237,393,,,5/20/2013 6:28,,0,0,5/19/2013 22:38,12.92645,77.61206,13.19956,77.70688,0
2375,26490,12,,2,572,1365,,,5/20/2013 18:28,,1,0,5/19/2013 22:40,12.91873,77.61494,12.845653,77.677925,0
2376,20568,28,2,3,1133,,,,5/20/2013 7:55,,0,0,5/19/2013 23:07,12.9744,77.69183,,,0
2377,30056,12,,2,25,142,,,5/20/2013 5:16,,0,1,5/19/2013 23:13,12.98059,77.57475,12.91281,77.60923,0
2378,7705,12,,2,585,393,,,5/20/2013 10:04,,1,0,5/19/2013 23:33,12.97677,77.5727,13.19956,77.70688,0
2379,31370,28,,2,1086,1384,,,5/20/2013 6:00,,1,0,5/20/2013 0:20,12.907487,77.64729,13.02853,77.54625,1
2380,30444,28,,2,1205,1384,,,5/20/2013 9:21,,0,1,5/20/2013 6:47,13.01899,77.54744,13.02853,77.54625,1
2381,31392,12,,2,1384,1013,,,5/20/2013 13:26,,1,0,5/20/2013 11:14,13.02853,77.54625,12.9475,77.65878,0
2382,31395,12,2,3,105,,,,5/20/2013 12:57,,0,0,5/20/2013 11:37,13.01766,77.64503,,,0
2383,18365,28,2,3,393,,,,5/21/2013 9:07,5/21/2013 0:00,1,0,5/20/2013 13:12,13.19956,77.70688,,,0
2384,18365,28,2,3,393,,,,5/21/2013 7:55,5/21/2013 0:00,1,0,5/20/2013 13:18,13.19956,77.70688,,,0
2385,31404,24,,2,585,492,,,5/21/2013 6:57,,0,0,5/20/2013 13:25,12.97677,77.5727,12.851218,77.521664,0
2386,27992,28,,2,297,708,,,5/22/2013 18:28,,0,0,5/22/2013 15:51,12.99789,77.61488,13.03504,77.62341,0
2387,30849,12,,2,171,452,,,5/22/2013 19:55,,0,0,5/22/2013 16:07,12.98479,77.66128,12.95278,77.59088,1
2388,31560,12,,2,396,393,,,5/26/2013 13:26,,1,0,5/22/2013 16:32,12.92073,77.66482,13.19956,77.70688,0
2389,31561,12,,2,156,1038,,,5/22/2013 18:14,,1,0,5/22/2013 16:40,13.02622,77.70143,12.981266,77.637162,1
2390,31564,12,,2,571,585,,,5/24/2013 16:33,,1,0,5/22/2013 17:16,12.95185,77.69642,12.97677,77.5727,0
2391,31570,12,,2,1323,1230,,,5/22/2013 20:09,,1,0,5/22/2013 18:33,12.869805,77.653211,13.02239,77.59492,0
2392,31571,12,,2,1017,393,,,5/23/2013 4:04,,0,0,5/22/2013 18:40,13.11084,77.60074,13.19956,77.70688,0
2393,15571,12,,2,1384,1312,,,5/23/2013 10:33,5/23/2013 0:00,1,0,5/22/2013 19:53,13.02853,77.54625,12.839879,77.658145,0
2394,31580,12,,2,1192,243,,,5/23/2013 5:31,,0,0,5/22/2013 20:08,12.97677,77.5727,13.24373,77.70915,0
2395,23775,28,,2,1192,731,,,5/23/2013 6:57,,0,0,5/22/2013 20:44,12.97677,77.5727,13.04937,77.51179,0
2396,33002,12,,2,611,1026,,,5/23/2013 17:45,,0,0,5/22/2013 20:53,12.99254,77.5948,13.10482,77.57631,0
2397,31590,12,,2,1263,585,,,5/22/2013 23:16,,1,0,5/22/2013 21:42,12.96897,77.59456,12.97677,77.5727,1
2398,31600,12,,2,357,393,,,5/23/2013 6:00,,1,0,5/22/2013 22:16,13.03064,77.6491,13.19956,77.70688,0
2399,33029,28,,2,344,455,,,5/23/2013 0:00,,0,0,5/22/2013 22:27,12.94788,77.67092,12.999874,77.67812,0
2400,31608,12,,2,448,1391,,,5/23/2013 1:26,,1,0,5/22/2013 23:20,12.92732,77.63575,12.970926,77.647321,1
2401,31460,85,,2,1347,1189,,,5/23/2013 0:00,,0,1,5/22/2013 23:33,12.987235,77.736123,12.91873,77.61494,0
2402,15594,12,,2,1360,977,,,5/23/2013 1:40,,1,0,5/23/2013 0:02,12.97102,77.604288,12.969933,77.533286,0
2403,31609,85,,2,1068,25,,,5/23/2013 7:26,,0,0,5/23/2013 0:36,13.044009,77.606805,12.98059,77.57475,0
2404,36158,10,,2,832,393,,,5/23/2013 1:55,,0,0,5/23/2013 1:16,12.88019,77.64558,13.19956,77.70688,0
2405,19280,24,,2,156,691,,,5/23/2013 9:07,,0,0,5/23/2013 7:39,13.02622,77.70143,12.93611,77.60751,0
2406,4006,85,2,3,1384,,,,5/23/2013 11:31,,0,0,5/23/2013 9:59,13.02853,77.54625,,,0
2407,31627,12,1,3,413,,,,5/23/2013 11:31,,0,0,5/23/2013 10:13,12.92171,77.59017,,,1
2408,29620,89,,2,393,571,,,5/23/2013 22:48,,1,0,5/23/2013 10:55,13.19956,77.70688,12.95185,77.69642,0
2409,31634,12,,2,1052,293,,,5/24/2013 10:04,,1,0,5/23/2013 11:47,12.912695,77.576265,12.849482,77.663187,0
2410,24188,65,,1,488,,15,32,5/25/2013 6:00,5/25/2013 0:00,0,0,5/23/2013 12:13,12.959979,77.647998,,,0
2411,26854,12,,2,136,176,,,5/24/2013 5:16,,0,0,5/23/2013 12:42,12.90796,77.62418,12.9073,77.69512,0
2412,31648,12,,2,1096,585,,,5/23/2013 17:31,,0,1,5/23/2013 13:22,12.96519,77.71932,12.97677,77.5727,0
2413,31652,28,,2,873,393,,,5/23/2013 17:02,,0,1,5/23/2013 14:04,12.96959,77.60051,13.19956,77.70688,0
2414,19344,87,2,3,542,,,,5/24/2013 8:24,5/24/2013 0:00,1,0,5/23/2013 14:16,12.93823,77.62289,,,0
2415,31421,12,,2,393,1386,,,5/26/2013 20:38,,1,0,5/23/2013 14:59,13.19956,77.70688,12.878413,77.442232,0
2416,6910,12,1,3,1039,,,,5/24/2013 7:26,,0,0,5/23/2013 16:28,12.979949,77.642913,,,0
2417,97,12,,2,168,1330,,,5/28/2013 5:31,,1,0,5/23/2013 17:28,12.99313,77.59828,12.953434,77.70651,0
2418,26093,12,,2,1299,393,,,5/24/2013 6:28,,0,0,5/23/2013 18:09,12.979206,77.709612,13.19956,77.70688,0
2419,31679,12,,2,297,1269,,,5/23/2013 22:33,,0,1,5/23/2013 18:12,12.99789,77.61488,12.958651,77.656762,0
2420,31680,65,,2,814,393,,,5/26/2013 4:04,,1,0,5/23/2013 18:13,12.908993,77.6889,13.19956,77.70688,0
2421,26093,12,,2,393,1010,,,5/24/2013 21:21,,0,0,5/23/2013 18:14,13.19956,77.70688,12.96691,77.74935,0
2422,38878,89,,2,1038,393,,,5/25/2013 19:55,,1,0,5/23/2013 18:15,12.981266,77.637162,13.19956,77.70688,0
2423,18638,12,,2,1367,142,,,5/23/2013 22:33,,0,0,5/23/2013 18:21,12.978851,77.59873,12.91281,77.60923,0
2424,26183,85,,2,1373,393,,,5/25/2013 5:31,5/26/2013 0:00,1,0,5/23/2013 18:53,13.037255,77.58166,13.19956,77.70688,0
2425,31686,12,,2,852,571,,,5/23/2013 21:07,,0,1,5/23/2013 18:57,12.98758,77.60512,12.95185,77.69642,0
2426,16314,12,,2,393,1232,,,5/26/2013 0:57,,0,0,5/23/2013 19:00,13.19956,77.70688,12.88019,77.64558,0
2427,31689,12,,2,571,849,,,5/24/2013 18:57,,1,0,5/23/2013 19:15,12.95185,77.69642,12.95434,77.60072,1
2428,23323,85,,2,458,393,,,5/24/2013 10:19,,0,0,5/23/2013 19:27,13.00037,77.72746,13.19956,77.70688,0
2429,20826,12,,2,590,541,,,5/24/2013 9:36,,1,0,5/23/2013 19:36,13.00826,77.56433,12.93524,77.61997,0
2430,31669,12,,2,585,572,,,5/24/2013 8:24,,0,0,5/23/2013 20:24,12.97677,77.5727,12.91873,77.61494,0
2431,31695,12,1,3,376,,,,5/24/2013 9:07,,0,0,5/23/2013 21:14,12.90245,77.66081,,,0
2432,24200,12,,1,1099,,,55,5/31/2013 6:00,6/2/2013 0:00,1,0,5/23/2013 22:17,12.93652,77.54481,,,0
2433,39660,10,,2,585,625,,,5/24/2013 2:24,,0,0,5/23/2013 22:38,12.97677,77.5727,12.95431,77.6553,0
2434,31701,12,,2,171,571,,,5/24/2013 6:43,,1,0,5/23/2013 23:03,12.98479,77.66128,12.95185,77.69642,1
2435,29285,89,,2,571,393,,,5/24/2013 5:45,,1,0,5/23/2013 23:18,12.95185,77.69642,13.19956,77.70688,0
2436,31703,28,,2,488,1395,,,5/24/2013 19:40,,1,0,5/23/2013 23:50,12.959979,77.647998,13.005603,77.628214,0
2437,29562,89,,2,1260,393,,,5/31/2013 1:12,,1,0,5/23/2013 23:59,13.091475,77.489444,13.19956,77.70688,0
2438,31707,12,,2,142,393,,,5/24/2013 4:19,,1,0,5/24/2013 0:12,12.91281,77.60923,13.19956,77.70688,0
2439,4826,85,,2,1054,393,,,5/25/2013 4:04,,0,0,5/24/2013 1:27,12.90184,77.581587,13.19956,77.70688,0
2440,31713,12,,2,1096,417,,,5/24/2013 9:07,,0,0,5/24/2013 6:45,12.96519,77.71932,12.96539,77.65863,0
2441,31718,65,2,3,572,,,,5/24/2013 11:02,,0,0,5/24/2013 7:21,12.91873,77.61494,,,0
2442,31725,12,,1,571,,,44,5/25/2013 3:07,5/27/2013 0:00,1,0,5/24/2013 8:20,12.95185,77.69642,,,0
2443,20598,12,,2,1254,448,,,5/24/2013 16:04,,0,0,5/24/2013 10:48,12.934048,77.580568,12.92732,77.63575,0
2444,26873,12,1,3,1095,,,,5/24/2013 16:04,5/24/2013 0:00,1,0,5/24/2013 11:15,12.92415,77.67229,,,0
2445,29065,12,,2,393,238,,,5/24/2013 23:16,,1,0,5/24/2013 11:30,13.19956,77.70688,12.93711,77.60171,0
2446,30431,12,,2,293,1338,,,5/24/2013 12:57,,0,0,5/24/2013 12:26,12.849482,77.663187,13.03017,77.56684,0
2447,868,24,,2,297,789,,,5/24/2013 15:36,,0,0,5/24/2013 12:32,12.99789,77.61488,12.9634,77.60343,0
2448,31742,12,,2,344,585,,,5/24/2013 15:50,,0,0,5/24/2013 12:42,12.94788,77.67092,12.97677,77.5727,0
2449,31744,12,,2,625,585,,,5/25/2013 4:48,,1,0,5/24/2013 12:49,12.95431,77.6553,12.97677,77.5727,0
2450,31745,12,,2,363,1384,,,5/24/2013 18:00,,0,0,5/24/2013 12:53,12.99287,77.71662,13.02853,77.54625,1
2451,31759,85,,2,87,463,,,5/24/2013 21:21,,1,0,5/24/2013 14:36,12.97003,77.60658,12.96037,77.58132,0
2452,31763,89,,2,1347,1192,,,5/24/2013 19:26,,1,0,5/24/2013 15:05,12.987235,77.736123,12.97677,77.5727,1
2453,31771,12,,2,540,293,,,5/24/2013 18:28,,1,0,5/24/2013 16:47,12.92768,77.62664,12.849482,77.663187,1
2454,31773,12,,2,1365,585,,,5/24/2013 22:04,,0,0,5/24/2013 17:04,12.845653,77.677925,12.97677,77.5727,0
2455,31791,89,,2,1371,625,,,5/28/2013 20:38,,0,0,5/24/2013 18:41,13.000418,77.674835,12.95431,77.6553,0
2456,31796,12,,2,1096,1189,,,5/25/2013 4:33,,0,0,5/24/2013 20:11,12.96519,77.71932,12.91873,77.61494,0
2457,25945,12,,2,293,1085,,,5/24/2013 22:04,,0,1,5/24/2013 20:23,12.849482,77.663187,12.911942,77.651582,1
2458,31799,12,,2,542,393,,,5/25/2013 6:14,,0,0,5/24/2013 20:33,12.93823,77.62289,13.19956,77.70688,0
2459,31801,12,,2,571,450,,,5/25/2013 7:40,,0,0,5/24/2013 20:51,12.95185,77.69642,12.9334,77.62652,1
2460,22454,12,,2,1095,585,,,5/25/2013 10:48,,1,0,5/24/2013 22:47,12.92415,77.67229,12.97677,77.5727,0
2461,31811,89,,2,1371,1135,,,5/25/2013 20:09,,1,0,5/24/2013 22:50,13.000418,77.674835,13.00775,77.67357,0
2462,30618,89,,2,471,784,,,5/25/2013 7:55,,0,0,5/24/2013 23:03,13.01854,77.63524,12.96634,77.60709,0
2463,19453,87,2,3,1054,,,,5/25/2013 10:04,,0,0,5/25/2013 0:45,12.90184,77.581587,,,0
2464,31829,12,,2,1086,393,,,5/26/2013 7:26,,0,0,5/25/2013 8:45,12.907487,77.64729,13.19956,77.70688,0
2465,29275,28,,2,768,433,,,5/27/2013 8:09,,0,0,5/25/2013 9:00,12.98999,77.55332,12.91226,77.59773,0
2466,29275,12,,2,768,433,,,5/28/2013 8:09,,0,0,5/25/2013 9:01,12.98999,77.55332,12.91226,77.59773,0
2467,29275,12,,2,768,433,,,5/30/2013 8:09,,0,0,5/25/2013 9:05,12.98999,77.55332,12.91226,77.59773,0
2468,29459,12,,2,542,136,,,5/30/2013 8:24,,0,0,5/25/2013 9:47,12.93823,77.62289,12.90796,77.62418,0
2469,29459,12,,2,136,542,,,5/28/2013 18:14,,0,0,5/25/2013 9:52,12.90796,77.62418,12.93823,77.62289,0
2470,29459,12,,2,136,542,,,5/29/2013 18:14,,0,0,5/25/2013 9:53,12.90796,77.62418,12.93823,77.62289,0
2471,30290,89,,2,1054,1254,,,5/31/2013 9:50,,0,0,5/25/2013 10:12,12.90184,77.581587,12.934048,77.580568,0
2472,868,12,,2,1089,447,,,5/28/2013 6:43,,0,0,5/25/2013 10:25,12.99517,77.731147,12.93884,77.69755,0
2473,31835,12,,2,122,393,,,5/25/2013 13:55,,0,0,5/25/2013 10:26,12.99682,77.60436,13.19956,77.70688,0
2474,33002,12,,2,1026,611,,,5/30/2013 8:24,,0,0,5/25/2013 10:47,13.10482,77.57631,12.99254,77.5948,0
2475,33002,12,,2,611,1026,,,5/28/2013 17:45,,0,0,5/25/2013 10:52,12.99254,77.5948,13.10482,77.57631,0
2476,30778,12,2,3,89,,,,5/25/2013 13:55,5/25/2013 0:00,1,0,5/25/2013 11:46,12.96519,77.71932,,,0
2477,17168,10,,2,1390,1320,,,5/25/2013 23:16,,1,0,5/25/2013 13:33,12.969368,77.641302,12.840674,77.65966,0
2478,19280,12,,2,156,570,,,5/25/2013 16:33,5/26/2013 0:00,1,0,5/25/2013 14:54,13.02622,77.70143,12.94832,77.5882,1
2479,24614,12,,2,393,1248,,,5/25/2013 16:19,,0,0,5/25/2013 15:52,13.19956,77.70688,12.978945,77.574849,0
2480,31865,12,,2,515,1384,,,5/25/2013 19:55,,0,0,5/25/2013 16:38,12.97896,77.67345,13.02853,77.54625,0
2481,31874,65,2,3,1096,,,,5/26/2013 8:24,,0,0,5/25/2013 17:52,12.96519,77.71932,,,0
2482,25815,85,1,3,1226,,,,5/26/2013 18:28,5/26/2013 0:00,1,0,5/25/2013 18:25,13.01508,77.67796,,,0
2483,31879,89,,2,496,25,,,5/25/2013 19:55,,1,0,5/25/2013 18:35,13.05845,77.64075,12.98059,77.57475,0
2484,25047,23,,2,571,585,,,5/26/2013 11:45,,0,0,5/25/2013 18:54,12.95185,77.69642,12.97677,77.5727,0
2485,17682,12,,2,585,58,,,5/25/2013 22:04,,1,0,5/25/2013 19:05,12.97677,77.5727,12.88963,77.60119,0
2486,31891,12,,2,585,1384,,,5/26/2013 4:33,,1,0,5/25/2013 20:02,12.97677,77.5727,13.02853,77.54625,0
2487,31844,85,,2,1026,171,,,5/26/2013 17:02,,0,0,5/25/2013 20:23,13.10482,77.57631,12.98479,77.66128,0
2488,31893,87,,2,293,393,,,5/26/2013 6:00,5/27/2013 0:00,1,0,5/25/2013 20:26,12.849482,77.663187,13.19956,77.70688,0
2489,31894,12,,2,793,168,,,5/26/2013 5:02,,0,0,5/25/2013 20:44,13.02239,77.59492,12.99313,77.59828,0
2490,26363,85,,2,393,1323,,,5/27/2013 19:26,,1,0,5/25/2013 20:58,13.19956,77.70688,12.869805,77.653211,0
2491,30694,65,,1,160,,,12,5/26/2013 9:21,5/26/2013 0:00,1,0,5/25/2013 21:14,13.13243,77.66901,,,0
2492,31899,89,2,3,945,,,,5/26/2013 3:21,,0,0,5/25/2013 21:15,12.92089,77.63354,,,0
2493,31911,89,,2,128,393,,,5/26/2013 6:00,5/27/2013 0:00,1,0,5/25/2013 22:21,13.04346,77.5799,13.19956,77.70688,0
2494,31914,12,,1,168,,,32,5/26/2013 6:00,5/26/2013 0:00,1,0,5/25/2013 22:38,12.99313,77.59828,,,0
2495,14903,89,2,3,763,,,,5/26/2013 9:07,5/26/2013 0:00,1,0,5/25/2013 23:31,12.96155,77.61572,,,0
2496,31919,12,,2,1150,450,,,5/26/2013 7:55,,0,0,5/26/2013 0:08,12.99287,77.71662,12.9334,77.62652,0
2497,31921,87,2,3,1280,,,,5/26/2013 10:04,5/26/2013 0:00,1,0,5/26/2013 0:31,12.966054,77.717837,,,1
2498,31922,12,,2,344,1102,,,5/26/2013 10:19,,0,0,5/26/2013 0:53,12.94788,77.67092,12.93652,77.54481,0
2499,20471,12,,2,1159,393,,,5/27/2013 4:33,,1,0,5/26/2013 9:01,12.90163,77.582,13.19956,77.70688,0
2500,31928,65,2,3,83,,,,5/26/2013 12:57,5/26/2013 0:00,1,0,5/26/2013 9:05,12.92415,77.67229,,,0
2501,26134,12,,2,1083,393,,,5/27/2013 5:02,,1,0,5/26/2013 9:09,12.900648,77.589183,13.19956,77.70688,0
2502,31931,12,,2,466,936,,,5/26/2013 12:00,,0,0,5/26/2013 9:38,13.017436,77.64458,12.97251,77.61954,0
2503,31932,89,,2,171,1165,,,5/26/2013 12:00,5/27/2013 0:00,1,0,5/26/2013 10:30,12.98479,77.66128,12.990947,77.687112,1
2504,31933,85,1,3,601,,,,5/26/2013 18:57,,0,0,5/26/2013 10:35,13.02434,77.56593,,,0
2505,15947,12,,2,142,1338,,,5/26/2013 13:55,,1,0,5/26/2013 10:40,12.91281,77.60923,13.03017,77.56684,0
2506,31936,89,2,3,150,,,,5/26/2013 12:57,5/26/2013 0:00,1,0,5/26/2013 11:00,12.89724,77.61065,,,0
2507,21563,12,,2,1315,393,,,5/26/2013 16:04,,0,1,5/26/2013 11:01,12.934446,77.629882,13.19956,77.70688,0
2508,31941,12,2,3,1181,,,,5/26/2013 16:48,,0,0,5/26/2013 11:58,12.97896,77.67345,,,0
2509,25600,12,,2,1348,484,,,5/26/2013 21:36,,1,0,5/26/2013 13:02,12.936223,77.605693,12.90013,77.48279,0
2510,31953,12,1,3,1226,,,,5/26/2013 15:50,5/26/2013 0:00,1,0,5/26/2013 13:27,13.01508,77.67796,,,0
2511,31955,85,,2,308,393,,,5/27/2013 6:43,,1,0,5/26/2013 13:50,12.99049,77.69798,13.19956,77.70688,0
2512,32032,12,,2,1282,168,,,5/27/2013 19:55,,0,0,5/27/2013 17:26,12.959687,77.747099,12.99313,77.59828,0
2513,32039,28,,2,293,393,,,5/28/2013 0:28,,1,0,5/27/2013 18:51,12.849482,77.663187,13.19956,77.70688,0
2514,32044,12,,2,120,393,,,5/28/2013 8:24,,0,0,5/27/2013 20:31,13.00097,77.65079,13.19956,77.70688,0
2515,31894,12,,2,1228,168,,,5/28/2013 5:16,,0,0,5/27/2013 20:42,13.02239,77.59492,12.99313,77.59828,0
2516,41033,12,,2,1395,34,,,5/28/2013 8:09,,0,1,5/28/2013 1:33,13.005603,77.628214,12.96467,77.67424,0
2517,32060,28,,2,877,393,,,5/28/2013 6:28,,0,0,5/28/2013 3:29,12.96246,77.58985,13.19956,77.70688,0
2518,32064,12,,2,768,1010,,,5/28/2013 8:24,,0,0,5/28/2013 6:42,12.98999,77.55332,12.96691,77.74935,0
2519,6431,12,1,3,572,,,,5/29/2013 16:04,,0,0,5/29/2013 11:49,12.91873,77.61494,,,0
2520,29874,12,1,3,293,,,,5/29/2013 13:55,,0,0,5/29/2013 12:34,12.849482,77.663187,,,0
2521,32197,65,2,3,150,,,,5/30/2013 3:07,,0,0,5/29/2013 12:54,12.89724,77.61065,,,0
2522,18234,12,,2,571,1384,,,5/29/2013 19:26,,1,0,5/29/2013 12:54,12.95185,77.69642,13.02853,77.54625,0
2523,32198,12,,2,112,393,,,5/30/2013 4:04,,1,0,5/29/2013 12:59,12.93331,77.56666,13.19956,77.70688,0
2524,32206,12,,2,91,484,,,5/29/2013 16:04,,1,0,5/29/2013 14:21,12.77663,77.56382,12.90013,77.48279,0
2525,32214,89,,2,1384,393,,,5/31/2013 4:19,,0,1,5/29/2013 14:57,13.02853,77.54625,13.19956,77.70688,0
2526,32215,12,,2,1296,793,,,5/29/2013 17:31,,1,0,5/29/2013 15:05,12.953852,77.639961,13.02239,77.59492,0
2527,19545,12,,2,1334,105,,,5/29/2013 17:02,,0,0,5/29/2013 15:36,13.050994,77.593661,13.01766,77.64503,0
2528,32220,28,1,3,776,,,,5/29/2013 18:28,5/29/2013 0:00,1,0,5/29/2013 15:46,13.01508,77.67796,,,0
2529,32222,12,,2,1261,393,,,5/30/2013 3:36,,1,0,5/29/2013 16:00,13.08324,77.480214,13.19956,77.70688,0
2530,32223,65,,2,571,585,,,6/3/2013 16:33,,0,0,5/29/2013 16:13,12.95185,77.69642,12.97677,77.5727,0
2531,32419,28,,2,136,293,,,5/31/2013 18:00,,0,0,5/31/2013 14:17,12.90796,77.62418,12.849482,77.663187,1
2532,32421,12,1,3,269,,,,5/31/2013 16:33,5/31/2013 0:00,0,1,5/31/2013 14:20,12.9744,77.69183,,,1
2533,59,12,,2,293,168,,,5/31/2013 18:00,,0,0,5/31/2013 14:39,12.849482,77.663187,12.99313,77.59828,0
2534,32423,12,,2,393,142,,,5/31/2013 23:16,,1,0,5/31/2013 14:40,13.19956,77.70688,12.91281,77.60923,0
2535,32427,12,,2,630,1384,,,5/31/2013 22:04,6/1/2013 0:00,1,0,5/31/2013 14:57,12.9122,77.51043,13.02853,77.54625,1
2536,29748,24,,2,1173,1379,,,6/1/2013 6:14,,1,0,5/31/2013 15:20,12.959979,77.647998,13.062088,77.473672,0
2537,32437,12,,2,1021,1379,,,6/1/2013 6:43,,0,0,5/31/2013 15:43,13.02853,77.54625,13.062088,77.473672,0
2538,19902,12,,2,115,292,,,5/31/2013 18:14,,1,0,5/31/2013 16:36,12.99319,77.54472,12.93944,77.62923,0
2539,26537,85,,2,730,1349,,,5/31/2013 18:14,,1,0,5/31/2013 16:41,13.03386,77.51269,12.993686,77.587527,0
2540,32447,12,,2,393,1012,,,6/1/2013 5:02,,0,0,5/31/2013 17:01,13.19956,77.70688,12.94899,77.59777,0
2541,32448,12,,2,117,1153,,,5/31/2013 21:36,,0,0,5/31/2013 17:03,12.86966,77.62737,12.87153,77.60206,1
2542,31703,12,,2,572,488,,,6/1/2013 6:43,,1,0,5/31/2013 17:17,12.91873,77.61494,12.959979,77.647998,1
2543,28948,12,,2,1379,1226,,,6/1/2013 17:31,,1,0,5/31/2013 18:58,13.062088,77.473672,13.01508,77.67796,1
2544,20695,12,,2,1056,571,,,6/1/2013 6:00,,1,0,5/31/2013 19:13,12.919199,77.60931,12.95185,77.69642,1
2545,32472,89,,2,585,502,,,5/31/2013 23:02,,0,0,5/31/2013 19:16,12.97677,77.5727,12.90084,77.56483,1
2546,32475,12,,2,1351,1384,,,5/31/2013 21:21,,1,0,5/31/2013 19:23,12.894352,77.675265,13.02853,77.54625,1
2547,32477,89,,2,693,25,,,5/31/2013 21:36,,0,0,5/31/2013 19:26,12.90868,77.60398,12.98059,77.57475,0
